variant_id,source_scenario_id,source_match_id,queue_position,variant_name,variant_seed,side_mode,source_normalized_side,variant_normalized_side,current_player,baseline_name,player_card,opponent_card,turn_number,player_energy,opponent_energy,player_damage,opponent_damage,player_damage_fraction,opponent_damage_fraction,prize_cards_remaining,hand_size,terminal,legal_move_count,accepted,curriculum_priority,hard_example_rank,trace_file
NB48_LOSS_159__balanced_midgame__5d24d4cd2ea4,NB48_LOSS_159,159,99,balanced_midgame,2662568887,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__player_under_pressure__43cb7ffa614c,NB48_LOSS_159,159,99,player_under_pressure,971869796,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__opponent_under_pressure__590c104c0574,NB48_LOSS_159,159,99,opponent_under_pressure,2828580990,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__late_game_prize_pressure__f82cbb7e5e0e,NB48_LOSS_159,159,99,late_game_prize_pressure,906436993,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__critical_hp_decision__3724894b8db1,NB48_LOSS_159,159,99,critical_hp_decision,510077670,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__counterfactual_side_early__f4866e4d270b,NB48_LOSS_159,159,99,counterfactual_side_early,3995534936,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_159__counterfactual_side_late__4f6d9bd7b62c,NB48_LOSS_159,159,99,counterfactual_side_late,45170440,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,2.0,99,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl
NB48_LOSS_171__opening_zero_energy__d3301569ed7a,NB48_LOSS_171,171,100,opening_zero_energy,737033651,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__opening_one_energy__1f6367d96bb7,NB48_LOSS_171,171,100,opening_one_energy,3250475005,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__early_pressure__8ac54fb008a4,NB48_LOSS_171,171,100,early_pressure,1767999116,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__balanced_midgame__447ca00796dc,NB48_LOSS_171,171,100,balanced_midgame,2773469495,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__player_under_pressure__5926776d4ad5,NB48_LOSS_171,171,100,player_under_pressure,323856664,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__opponent_under_pressure__9d45c0e647d6,NB48_LOSS_171,171,100,opponent_under_pressure,3089665217,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__late_game_prize_pressure__f5ab8c36ae1b,NB48_LOSS_171,171,100,late_game_prize_pressure,1368287986,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__critical_hp_decision__2c956b6eefe8,NB48_LOSS_171,171,100,critical_hp_decision,1283411353,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__counterfactual_side_early__b9c1287f5fd8,NB48_LOSS_171,171,100,counterfactual_side_early,2070448968,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_171__counterfactual_side_late__2203f683d217,NB48_LOSS_171,171,100,counterfactual_side_late,2038964483,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,2.0,100,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl
NB48_LOSS_183__opening_zero_energy__10baa8da81a7,NB48_LOSS_183,183,101,opening_zero_energy,2081989505,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__opening_one_energy__d521a5df9d92,NB48_LOSS_183,183,101,opening_one_energy,3118724495,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__early_pressure__58f55ac209b6,NB48_LOSS_183,183,101,early_pressure,4224026495,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__balanced_midgame__70a5727f90b0,NB48_LOSS_183,183,101,balanced_midgame,2250859252,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__player_under_pressure__351403b94b97,NB48_LOSS_183,183,101,player_under_pressure,3584965918,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__opponent_under_pressure__39dd605dc292,NB48_LOSS_183,183,101,opponent_under_pressure,4034967410,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__late_game_prize_pressure__44caf68110e3,NB48_LOSS_183,183,101,late_game_prize_pressure,3666582106,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__critical_hp_decision__0cec324fa150,NB48_LOSS_183,183,101,critical_hp_decision,200031626,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__counterfactual_side_early__b9734971ecdf,NB48_LOSS_183,183,101,counterfactual_side_early,1587267700,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_183__counterfactual_side_late__91ba65902e21,NB48_LOSS_183,183,101,counterfactual_side_late,179072150,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,2.0,101,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl
NB48_LOSS_195__opening_zero_energy__df30b82a0931,NB48_LOSS_195,195,102,opening_zero_energy,3571408619,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__opening_one_energy__eac410b216ea,NB48_LOSS_195,195,102,opening_one_energy,1533599965,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__early_pressure__1dc57da6a531,NB48_LOSS_195,195,102,early_pressure,3491817428,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__balanced_midgame__4db909e3f787,NB48_LOSS_195,195,102,balanced_midgame,2005941885,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__player_under_pressure__e72da218684c,NB48_LOSS_195,195,102,player_under_pressure,3431632180,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__opponent_under_pressure__5592ee633990,NB48_LOSS_195,195,102,opponent_under_pressure,3485402450,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__late_game_prize_pressure__05c31b87ce78,NB48_LOSS_195,195,102,late_game_prize_pressure,2346987624,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__critical_hp_decision__e923c08a3cb2,NB48_LOSS_195,195,102,critical_hp_decision,935417296,PRESERVE,Player,Player,Player,Greedy Damage Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__counterfactual_side_early__9c94b0c9022b,NB48_LOSS_195,195,102,counterfactual_side_early,4057000370,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_195__counterfactual_side_late__dd0483898d25,NB48_LOSS_195,195,102,counterfactual_side_late,1250683602,FLIP,Player,Opponent,Opponent,Greedy Damage Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,2.0,102,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl
NB48_LOSS_11__opening_zero_energy__4edf12bd391e,NB48_LOSS_11,11,103,opening_zero_energy,709124372,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__opening_one_energy__f7b9cf263fc1,NB48_LOSS_11,11,103,opening_one_energy,2780589662,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__early_pressure__cf73e97418be,NB48_LOSS_11,11,103,early_pressure,608639716,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__balanced_midgame__bd59f62f20d3,NB48_LOSS_11,11,103,balanced_midgame,445076724,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__player_under_pressure__6b48ed2bd74f,NB48_LOSS_11,11,103,player_under_pressure,548955807,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__opponent_under_pressure__e9c22b5c05a3,NB48_LOSS_11,11,103,opponent_under_pressure,3969174972,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__late_game_prize_pressure__4225c967cc2d,NB48_LOSS_11,11,103,late_game_prize_pressure,709550805,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__critical_hp_decision__bac0467a37c9,NB48_LOSS_11,11,103,critical_hp_decision,1220682024,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__counterfactual_side_early__c07dc71a35cd,NB48_LOSS_11,11,103,counterfactual_side_early,2484615175,FLIP,Player,Opponent,Opponent,Random Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_11__counterfactual_side_late__4af1b8abf9b7,NB48_LOSS_11,11,103,counterfactual_side_late,3016273181,FLIP,Player,Opponent,Opponent,Random Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,1.0,103,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl
NB48_LOSS_59__opening_zero_energy__497ce5c9c790,NB48_LOSS_59,59,104,opening_zero_energy,10599318,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__opening_one_energy__652a4a27333d,NB48_LOSS_59,59,104,opening_one_energy,276079608,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__early_pressure__8d94b20b9891,NB48_LOSS_59,59,104,early_pressure,734037868,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__balanced_midgame__75c179f4818e,NB48_LOSS_59,59,104,balanced_midgame,57462471,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__player_under_pressure__dd45c05cab38,NB48_LOSS_59,59,104,player_under_pressure,3686277990,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__opponent_under_pressure__d1a7d91bab67,NB48_LOSS_59,59,104,opponent_under_pressure,2211164226,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__late_game_prize_pressure__83b1d9f7b194,NB48_LOSS_59,59,104,late_game_prize_pressure,2552617946,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,9,3,3,20.0,32.0,0.4,0.4,2,3,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__critical_hp_decision__c158f6419d0a,NB48_LOSS_59,59,104,critical_hp_decision,1844390997,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,10,4,4,35.0,44.0,0.7,0.55,2,3,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__counterfactual_side_early__cfdda66de4a9,NB48_LOSS_59,59,104,counterfactual_side_early,2017336643,FLIP,Player,Opponent,Opponent,Random Baseline,Eevee,Charmander,3,1,1,5.0,8.0,0.1,0.1,5,6,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_59__counterfactual_side_late__b39234459bfd,NB48_LOSS_59,59,104,counterfactual_side_late,2368416176,FLIP,Player,Opponent,Opponent,Random Baseline,Eevee,Charmander,8,3,3,22.5,36.0,0.45,0.45,3,4,False,1,True,1.0,104,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl
NB48_LOSS_71__opening_zero_energy__5459f74cebee,NB48_LOSS_71,71,105,opening_zero_energy,1102661451,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
NB48_LOSS_71__opening_one_energy__98ab8afaef72,NB48_LOSS_71,71,105,opening_one_energy,3048308998,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
NB48_LOSS_71__early_pressure__03b182557dd0,NB48_LOSS_71,71,105,early_pressure,3852263738,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,3,1,2,7.5,4.0,0.15,0.05,5,6,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
NB48_LOSS_71__balanced_midgame__98b20264504a,NB48_LOSS_71,71,105,balanced_midgame,3644239423,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,5,2,2,12.5,20.0,0.25,0.25,4,5,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
NB48_LOSS_71__player_under_pressure__473ceba114e9,NB48_LOSS_71,71,105,player_under_pressure,2419460013,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,2,3,25.0,12.0,0.5,0.15,4,4,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
NB48_LOSS_71__opponent_under_pressure__861581a0634b,NB48_LOSS_71,71,105,opponent_under_pressure,3235536034,PRESERVE,Player,Player,Player,Random Baseline,Eevee,Charmander,6,3,2,7.5,40.0,0.15,0.5,4,5,False,1,True,1.0,105,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl
