comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match
4WE_PAIR_015_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.012,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.012,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.011999999999999997,0.004666666666666667,0.028000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.011999999999999997,0.004666666666666667,0.028000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.0119999999999999,0.003999999999999984,0.023999999999999903,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.0119999999999999,0.003999999999999979,0.023999999999999876,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333336,0.020000000000000018,Quick Attack,Quick Attack,True
4WE_PAIR_005_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_012_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_015_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999998,0.003333333333333334,0.020000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999998,0.003333333333333334,0.020000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_003_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True
4WE_PAIR_010_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True
4WE_PAIR_020_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.009999999999999898,0.0033333333333333166,0.0199999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_022_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.009999999999999898,0.0033333333333333166,0.0199999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_007_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True
4WE_PAIR_015_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_016_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True
4WE_PAIR_022_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_023_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_023_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666663,0.01599999999999998,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True
4WE_PAIR_023_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True
4WE_PAIR_023_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True
4WE_PAIR_022_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666645,0.01599999999999987,Quick Attack,Quick Attack,True
4WE_PAIR_003_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True
4WE_PAIR_003_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True
4WE_PAIR_010_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True
4WE_PAIR_010_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True
4WE_PAIR_001_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_002_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_008_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_009_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_007_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_007_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_017_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_017_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_017_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_015_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_021_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000013,0.012000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_016_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_005_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_006_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_006_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_012_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_012_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.001999999999999983,0.0119999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.001999999999999983,0.0119999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_001_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_008_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_013_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_018_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True
4WE_PAIR_005_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_012_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_012_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_011_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0019999999999999996,0.011999999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_011_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0019999999999999996,0.011999999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_007_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.005999999999999998,0.002666666666666665,0.01599999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_017_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.005999999999999998,0.002666666666666665,0.01599999999999999,Quick Attack,Quick Attack,True
4WE_PAIR_003_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_010_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_002_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_002_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_009_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_009_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_014_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_014_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_014_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_019_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_019_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_019_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_006_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_006_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_011_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True
