comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match,maximum_probability_difference,mean_probability_difference,l1_probability_difference,global_rank
4WE_PAIR_006_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.014,0.004666666666666668,0.028000000000000008,Quick Attack,Quick Attack,True,0.014,0.004666666666666668,0.028000000000000008,952
4WE_PAIR_006_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.014,0.004666666666666668,0.028000000000000008,Quick Attack,Quick Attack,True,0.014,0.004666666666666668,0.028000000000000008,953
4WE_PAIR_004_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.013999999999999999,0.005333333333333336,0.032000000000000015,Quick Attack,Quick Attack,True,0.013999999999999999,0.005333333333333336,0.032000000000000015,954
4WE_PAIR_011_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.013999999999999901,0.0046666666666666514,0.027999999999999907,Quick Attack,Quick Attack,True,0.013999999999999901,0.0046666666666666514,0.027999999999999907,955
4WE_PAIR_005_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004666666666666669,0.02800000000000001,Quick Attack,Quick Attack,True,0.01200000000000001,0.004666666666666669,0.02800000000000001,956
4WE_PAIR_012_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004666666666666669,0.02800000000000001,Quick Attack,Quick Attack,True,0.01200000000000001,0.004666666666666669,0.02800000000000001,957
4WE_PAIR_015_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.0040000000000000036,0.02400000000000002,Quick Attack,Quick Attack,True,0.01200000000000001,0.0040000000000000036,0.02400000000000002,958
4WE_PAIR_021_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.0040000000000000036,0.02400000000000002,Quick Attack,Quick Attack,True,0.01200000000000001,0.0040000000000000036,0.02400000000000002,959
4WE_PAIR_005_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000003,0.024000000000000014,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000003,0.024000000000000014,960
4WE_PAIR_006_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000003,0.024000000000000014,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000003,0.024000000000000014,961
4WE_PAIR_011_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000003,0.024000000000000014,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000003,0.024000000000000014,962
4WE_PAIR_012_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000003,0.024000000000000014,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000003,0.024000000000000014,963
4WE_PAIR_016_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000003,0.024000000000000014,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000003,0.024000000000000014,964
4WE_PAIR_023_V04__PLAYER,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000002,0.02400000000000001,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000002,0.02400000000000001,965
4WE_PAIR_015_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,966
4WE_PAIR_016_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,967
4WE_PAIR_021_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,968
4WE_PAIR_022_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,969
4WE_PAIR_022_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,970
4WE_PAIR_023_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.01200000000000001,0.004000000000000001,0.024000000000000007,971
4WE_PAIR_006_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.003999999999999985,0.02399999999999991,Quick Attack,Quick Attack,True,0.01200000000000001,0.003999999999999985,0.02399999999999991,972
4WE_PAIR_016_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.01200000000000001,0.003999999999999985,0.02399999999999991,Quick Attack,Quick Attack,True,0.01200000000000001,0.003999999999999985,0.02399999999999991,973
4WE_PAIR_015_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.012,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.012,0.004000000000000001,0.024000000000000007,974
4WE_PAIR_021_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.012,0.004000000000000001,0.024000000000000007,Quick Attack,Quick Attack,True,0.012,0.004000000000000001,0.024000000000000007,975
4WE_PAIR_004_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.011999999999999997,0.004666666666666667,0.028000000000000004,Quick Attack,Quick Attack,True,0.011999999999999997,0.004666666666666667,0.028000000000000004,976
4WE_PAIR_004_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.011999999999999997,0.004666666666666667,0.028000000000000004,Quick Attack,Quick Attack,True,0.011999999999999997,0.004666666666666667,0.028000000000000004,977
4WE_PAIR_022_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.0119999999999999,0.003999999999999984,0.023999999999999903,Quick Attack,Quick Attack,True,0.0119999999999999,0.003999999999999984,0.023999999999999903,978
4WE_PAIR_011_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.0119999999999999,0.003999999999999979,0.023999999999999876,Quick Attack,Quick Attack,True,0.0119999999999999,0.003999999999999979,0.023999999999999876,979
4WE_PAIR_006_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333336,0.020000000000000018,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333336,0.020000000000000018,980
4WE_PAIR_005_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,981
4WE_PAIR_012_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,982
4WE_PAIR_015_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,983
4WE_PAIR_020_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,984
4WE_PAIR_021_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,985
4WE_PAIR_023_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333353,0.02000000000000001,986
4WE_PAIR_015_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333344,0.020000000000000007,987
4WE_PAIR_015_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333344,0.020000000000000007,988
4WE_PAIR_021_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333344,0.020000000000000007,989
4WE_PAIR_021_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.010000000000000009,0.0033333333333333344,0.020000000000000007,Quick Attack,Quick Attack,True,0.010000000000000009,0.0033333333333333344,0.020000000000000007,990
4WE_PAIR_005_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333318,0.019999999999999907,991
4WE_PAIR_005_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333318,0.019999999999999907,992
4WE_PAIR_006_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333318,0.019999999999999907,993
4WE_PAIR_012_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333318,0.019999999999999907,994
4WE_PAIR_012_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.010000000000000009,0.003333333333333318,0.019999999999999907,Quick Attack,Quick Attack,True,0.010000000000000009,0.003333333333333318,0.019999999999999907,995
4WE_PAIR_020_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999998,0.003333333333333334,0.020000000000000004,Quick Attack,Quick Attack,True,0.009999999999999998,0.003333333333333334,0.020000000000000004,996
4WE_PAIR_020_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999998,0.003333333333333334,0.020000000000000004,Quick Attack,Quick Attack,True,0.009999999999999998,0.003333333333333334,0.020000000000000004,997
4WE_PAIR_003_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True,0.009999999999999995,0.004,0.024,998
4WE_PAIR_004_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True,0.009999999999999995,0.004,0.024,999
4WE_PAIR_010_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.009999999999999995,0.004,0.024,Quick Attack,Quick Attack,True,0.009999999999999995,0.004,0.024,1000
4WE_PAIR_020_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.009999999999999898,0.0033333333333333166,0.0199999999999999,Quick Attack,Quick Attack,True,0.009999999999999898,0.0033333333333333166,0.0199999999999999,1001
4WE_PAIR_022_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.009999999999999898,0.0033333333333333166,0.0199999999999999,Quick Attack,Quick Attack,True,0.009999999999999898,0.0033333333333333166,0.0199999999999999,1002
4WE_PAIR_001_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.008000000000000007,0.0033333333333333353,0.02000000000000001,1003
4WE_PAIR_008_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333353,0.02000000000000001,Quick Attack,Quick Attack,True,0.008000000000000007,0.0033333333333333353,0.02000000000000001,1004
4WE_PAIR_007_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.008000000000000007,0.0033333333333333327,0.019999999999999997,1005
4WE_PAIR_005_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666669,0.016000000000000014,1006
4WE_PAIR_012_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666669,0.016000000000000014,1007
4WE_PAIR_016_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666669,0.016000000000000014,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666669,0.016000000000000014,1008
4WE_PAIR_015_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1009
4WE_PAIR_016_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1010
4WE_PAIR_016_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1011
4WE_PAIR_021_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1012
4WE_PAIR_022_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1013
4WE_PAIR_022_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1014
4WE_PAIR_023_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.008000000000000007,0.002666666666666668,0.016000000000000007,1015
4WE_PAIR_015_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True,0.008000000000000007,0.0026666666666666505,0.015999999999999903,1016
4WE_PAIR_016_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True,0.008000000000000007,0.0026666666666666505,0.015999999999999903,1017
4WE_PAIR_021_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.008000000000000007,0.0026666666666666505,0.015999999999999903,Quick Attack,Quick Attack,True,0.008000000000000007,0.0026666666666666505,0.015999999999999903,1018
4WE_PAIR_022_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.007999999999999998,0.002666666666666668,0.016000000000000007,1019
4WE_PAIR_023_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.007999999999999998,0.002666666666666668,0.016000000000000007,1020
4WE_PAIR_023_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666663,0.01599999999999998,Quick Attack,Quick Attack,True,0.007999999999999998,0.002666666666666663,0.01599999999999998,1021
4WE_PAIR_011_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True,0.007999999999999998,0.0026666666666666492,0.015999999999999896,1022
4WE_PAIR_023_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True,0.007999999999999998,0.0026666666666666492,0.015999999999999896,1023
4WE_PAIR_023_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True,0.007999999999999998,0.0026666666666666492,0.015999999999999896,1024
4WE_PAIR_022_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666645,0.01599999999999987,Quick Attack,Quick Attack,True,0.007999999999999998,0.002666666666666645,0.01599999999999987,1025
4WE_PAIR_003_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1026
4WE_PAIR_003_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1027
4WE_PAIR_010_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1028
4WE_PAIR_010_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1029
4WE_PAIR_001_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1030
4WE_PAIR_001_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1031
4WE_PAIR_002_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1032
4WE_PAIR_008_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1033
4WE_PAIR_008_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1034
4WE_PAIR_009_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1035
4WE_PAIR_013_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1036
4WE_PAIR_013_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1037
4WE_PAIR_013_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1038
4WE_PAIR_018_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1039
