comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match,maximum_probability_difference,mean_probability_difference,l1_probability_difference,global_rank,parsed_successfully,scenario_family,pair_number,case_variant,evaluation_side
4WE_PAIR_023_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.0026666666666666492,0.015999999999999896,Quick Attack,Quick Attack,True,0.007999999999999998,0.0026666666666666492,0.015999999999999896,1024,True,4WE,23,V03,PLAYER
4WE_PAIR_022_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.007999999999999998,0.002666666666666645,0.01599999999999987,Quick Attack,Quick Attack,True,0.007999999999999998,0.002666666666666645,0.01599999999999987,1025,True,4WE,22,V02,OPPONENT
4WE_PAIR_003_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1026,True,4WE,3,V01,OPPONENT
4WE_PAIR_003_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1027,True,4WE,3,V04,OPPONENT
4WE_PAIR_010_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1028,True,4WE,10,V01,OPPONENT
4WE_PAIR_010_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.007999999999999993,0.0033333333333333327,0.019999999999999997,Quick Attack,Quick Attack,True,0.007999999999999993,0.0033333333333333327,0.019999999999999997,1029,True,4WE,10,V04,OPPONENT
4WE_PAIR_001_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1030,True,4WE,1,V01,OPPONENT
4WE_PAIR_001_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1031,True,4WE,1,V04,OPPONENT
4WE_PAIR_002_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1032,True,4WE,2,V04,PLAYER
4WE_PAIR_008_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1033,True,4WE,8,V01,OPPONENT
4WE_PAIR_008_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1034,True,4WE,8,V04,OPPONENT
4WE_PAIR_009_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1035,True,4WE,9,V04,PLAYER
4WE_PAIR_013_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1036,True,4WE,13,V01,OPPONENT
4WE_PAIR_013_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1037,True,4WE,13,V04,OPPONENT
4WE_PAIR_013_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1038,True,4WE,13,V04,PLAYER
4WE_PAIR_018_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1039,True,4WE,18,V01,OPPONENT
4WE_PAIR_018_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1040,True,4WE,18,V04,OPPONENT
4WE_PAIR_018_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.002666666666666668,0.016000000000000007,1041,True,4WE,18,V04,PLAYER
4WE_PAIR_007_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0026666666666666674,0.016000000000000004,1042,True,4WE,7,V01,OPPONENT
4WE_PAIR_007_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0026666666666666674,0.016000000000000004,1043,True,4WE,7,V04,OPPONENT
4WE_PAIR_017_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0026666666666666674,0.016000000000000004,1044,True,4WE,17,V01,OPPONENT
4WE_PAIR_017_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0026666666666666674,0.016000000000000004,1045,True,4WE,17,V04,OPPONENT
4WE_PAIR_017_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0026666666666666674,0.016000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0026666666666666674,0.016000000000000004,1046,True,4WE,17,V04,PLAYER
4WE_PAIR_006_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000018,0.01200000000000001,1047,True,4WE,6,V02,OPPONENT
4WE_PAIR_015_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000018,0.01200000000000001,1048,True,4WE,15,V02,PLAYER
4WE_PAIR_021_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.0020000000000000018,0.01200000000000001,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000018,0.01200000000000001,1049,True,4WE,21,V02,PLAYER
4WE_PAIR_022_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000013,0.012000000000000007,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000013,0.012000000000000007,1050,True,4WE,22,V04,PLAYER
4WE_PAIR_015_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006000000000000005,0.002000000000000001,0.012000000000000005,1051,True,4WE,15,V04,PLAYER
4WE_PAIR_016_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006000000000000005,0.002000000000000001,0.012000000000000005,1052,True,4WE,16,V01,PLAYER
4WE_PAIR_021_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006000000000000005,0.002000000000000001,0.012000000000000005,1053,True,4WE,21,V04,PLAYER
4WE_PAIR_023_V04__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006000000000000005,0.002000000000000001,0.012000000000000005,1054,True,4WE,23,V04,OPPONENT
4WE_PAIR_005_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1055,True,4WE,5,V01,OPPONENT
4WE_PAIR_005_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1056,True,4WE,5,V04,OPPONENT
4WE_PAIR_006_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1057,True,4WE,6,V01,OPPONENT
4WE_PAIR_006_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1058,True,4WE,6,V04,OPPONENT
4WE_PAIR_012_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1059,True,4WE,12,V01,OPPONENT
4WE_PAIR_012_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006000000000000005,0.0020000000000000005,0.012000000000000004,Quick Attack,Quick Attack,True,0.006000000000000005,0.0020000000000000005,0.012000000000000004,1060,True,4WE,12,V04,OPPONENT
4WE_PAIR_005_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.001999999999999983,0.0119999999999999,Quick Attack,Quick Attack,True,0.006000000000000005,0.001999999999999983,0.0119999999999999,1061,True,4WE,5,V02,OPPONENT
4WE_PAIR_012_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R3_STATE_CENTRIC_POLICY,0.006000000000000005,0.001999999999999983,0.0119999999999999,Quick Attack,Quick Attack,True,0.006000000000000005,0.001999999999999983,0.0119999999999999,1062,True,4WE,12,V02,OPPONENT
4WE_PAIR_001_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006,0.002666666666666668,0.016000000000000007,1063,True,4WE,1,V01,PLAYER
4WE_PAIR_008_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006,0.002666666666666668,0.016000000000000007,1064,True,4WE,8,V01,PLAYER
4WE_PAIR_013_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006,0.002666666666666668,0.016000000000000007,1065,True,4WE,13,V01,PLAYER
4WE_PAIR_018_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002666666666666668,0.016000000000000007,Quick Attack,Quick Attack,True,0.006,0.002666666666666668,0.016000000000000007,1066,True,4WE,18,V01,PLAYER
4WE_PAIR_005_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006,0.002000000000000001,0.012000000000000005,1067,True,4WE,5,V04,PLAYER
4WE_PAIR_012_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.006,0.002000000000000001,0.012000000000000005,1068,True,4WE,12,V04,PLAYER
4WE_PAIR_005_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True,0.006,0.0020000000000000005,0.012000000000000002,1069,True,4WE,5,V01,PLAYER
4WE_PAIR_012_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True,0.006,0.0020000000000000005,0.012000000000000002,1070,True,4WE,12,V01,PLAYER
4WE_PAIR_020_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0020000000000000005,0.012000000000000002,Quick Attack,Quick Attack,True,0.006,0.0020000000000000005,0.012000000000000002,1071,True,4WE,20,V01,PLAYER
4WE_PAIR_011_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0019999999999999996,0.011999999999999999,Quick Attack,Quick Attack,True,0.006,0.0019999999999999996,0.011999999999999999,1072,True,4WE,11,V01,OPPONENT
4WE_PAIR_011_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.006,0.0019999999999999996,0.011999999999999999,Quick Attack,Quick Attack,True,0.006,0.0019999999999999996,0.011999999999999999,1073,True,4WE,11,V04,OPPONENT
4WE_PAIR_007_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.005999999999999998,0.002666666666666665,0.01599999999999999,Quick Attack,Quick Attack,True,0.005999999999999998,0.002666666666666665,0.01599999999999999,1074,True,4WE,7,V01,PLAYER
4WE_PAIR_017_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.005999999999999998,0.002666666666666665,0.01599999999999999,Quick Attack,Quick Attack,True,0.005999999999999998,0.002666666666666665,0.01599999999999999,1075,True,4WE,17,V01,PLAYER
4WE_PAIR_003_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,Quick Attack,Quick Attack,True,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,1076,True,4WE,3,V01,PLAYER
4WE_PAIR_010_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,Quick Attack,Quick Attack,True,0.0059999999999999915,0.0026666666666666657,0.015999999999999993,1077,True,4WE,10,V01,PLAYER
4WE_PAIR_002_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1078,True,4WE,2,V01,OPPONENT
4WE_PAIR_002_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1079,True,4WE,2,V04,OPPONENT
4WE_PAIR_009_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1080,True,4WE,9,V01,OPPONENT
4WE_PAIR_009_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1081,True,4WE,9,V04,OPPONENT
4WE_PAIR_014_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1082,True,4WE,14,V01,OPPONENT
4WE_PAIR_014_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1083,True,4WE,14,V04,OPPONENT
4WE_PAIR_014_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1084,True,4WE,14,V04,PLAYER
4WE_PAIR_019_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1085,True,4WE,19,V01,OPPONENT
4WE_PAIR_019_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1086,True,4WE,19,V04,OPPONENT
4WE_PAIR_019_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.002000000000000001,0.012000000000000005,Quick Attack,Quick Attack,True,0.0040000000000000036,0.002000000000000001,0.012000000000000005,1087,True,4WE,19,V04,PLAYER
4WE_PAIR_006_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True,0.0040000000000000036,0.001333333333333334,0.008000000000000004,1088,True,4WE,6,V01,PLAYER
4WE_PAIR_022_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True,0.0040000000000000036,0.001333333333333334,0.008000000000000004,1089,True,4WE,22,V01,OPPONENT
4WE_PAIR_022_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True,0.0040000000000000036,0.001333333333333334,0.008000000000000004,1090,True,4WE,22,V04,OPPONENT
4WE_PAIR_023_V01__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True,0.0040000000000000036,0.001333333333333334,0.008000000000000004,1091,True,4WE,23,V01,OPPONENT
4WE_PAIR_023_V04__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.001333333333333334,0.008000000000000004,Quick Attack,Quick Attack,True,0.0040000000000000036,0.001333333333333334,0.008000000000000004,1092,True,4WE,23,V04,OPPONENT
4WE_PAIR_006_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,1093,True,4WE,6,V04,PLAYER
4WE_PAIR_016_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0040000000000000036,0.0013333333333333337,0.008000000000000002,1094,True,4WE,16,V04,PLAYER
4WE_PAIR_011_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.004,0.0013333333333333337,0.008000000000000002,1095,True,4WE,11,V01,PLAYER
4WE_PAIR_022_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.004,0.0013333333333333337,0.008000000000000002,1096,True,4WE,22,V01,PLAYER
4WE_PAIR_023_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.004,0.0013333333333333337,0.008000000000000002,1097,True,4WE,23,V01,PLAYER
4WE_PAIR_011_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333333,0.008,Quick Attack,Quick Attack,True,0.004,0.0013333333333333333,0.008,1098,True,4WE,11,V04,PLAYER
4WE_PAIR_020_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333333,0.008,Quick Attack,Quick Attack,True,0.004,0.0013333333333333333,0.008,1099,True,4WE,20,V04,PLAYER
4WE_PAIR_023_V04__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.004,0.0013333333333333333,0.008,Quick Attack,Quick Attack,True,0.004,0.0013333333333333333,0.008,1100,True,4WE,23,V04,PLAYER
4WE_PAIR_002_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,1101,True,4WE,2,V01,PLAYER
4WE_PAIR_009_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,1102,True,4WE,9,V01,PLAYER
4WE_PAIR_014_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,1103,True,4WE,14,V01,PLAYER
4WE_PAIR_019_V01__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,Quick Attack,Quick Attack,True,0.0020000000000000018,0.0013333333333333337,0.008000000000000002,1104,True,4WE,19,V01,PLAYER
